Date, ADANIENT ,ADANIPORT,AMBUJACEM, APLLTD ,ASIANPAINT,AXISBANK, BAJAJ AUTO ,BAJAJFINSERV,BAJAJFIN,BOB,BERGERPAINT,BHARTIAIRTEL,BPCL,BRITANIA,CIPLA,DABUR, DIVISLAB , DLF ,DRREDDY,GODREJPROP,HCLTECH,HDFC,HDFCBANK,HEROMOTO,HINDUNILEVER,ICICIBANK,INDSIND BANK,INFOSYS,ITC,JSPL,JSWSTEEL,KOTAKBANK,L&TFIN,LICFINHOU,L&T,LTTS,M&MFIN,MARUTI,PNB,RELIANCE,SBIN,SUNPHARM,TATACOFFEE,TATAMOTORS,TATASTEEL,TCS,TITAN,ULTRATECH CEM,UPL,WIPRO
17-10-2019,161.26,401.86,189.4,538.34,"1,788.52",710.3,"2,878.24","8,309.97","4,090.77",89,366.93,384.47,462.58,"3,081.22",445.14,458.02,"1,710.19",162.17,"2,685.20",991.3,526.96,"2,025.63","1,214.74","2,521.17","2,041.85",440.6,"1,340.10",726.2,222.23,104.55,214.13,"1,604.55",84.2,371.84,"1,350.78","1,554.85",312.98,"7,060.39",59.05,"1,373.79",263.02,394.42,73.18,139.5,339.51,"1,974.99","1,264.40","4,247.06",577.82,246.3
18-10-2019,173.71,414.19,190.08,533.34,"1,792.92",709.55,"2,855.62","8,259.31","4,121.50",89.8,364.83,382.13,468.89,"3,085.49",443,462.08,"1,725.13",167.12,"2,682.69",974.95,528.14,"2,030.19","1,223.70","2,537.42","2,044.76",437.8,"1,342.65",724.64,222.82,107.65,214.52,"1,615.25",84.01,375.05,"1,373.02","1,599.59",316.1,"7,237.20",60.25,"1,393.32",267.18,394.56,74.69,136.85,342.84,"2,000.67","1,287.71","4,281.80",584.7,247.34
22-10-2019,177.23,413.26,179.33,527.85,"1,756.84",712.75,"2,888.23","8,002.42","4,018.41",90.15,363.64,372.76,481.33,"3,081.41",452.72,468.12,"1,728.26",176.37,"2,767.26",966.95,513.17,"2,050.01","1,233.96","2,564.75","2,064.65",451.15,"1,341.00",613.73,224.99,103.4,211.01,"1,628.85",85.19,363.56,"1,368.04","1,439.45",337.78,"7,191.56",60.75,"1,391.16",268.03,398.3,74.3,131.75,337.98,"1,994.88","1,316.28","4,235.94",582.75,251.96
23-10-2019,175.05,389.04,180.15,526.28,"1,744.21",714.85,"2,925.56","8,064.47","4,022.59",92.45,366.73,359.06,475.02,"3,125.67",453.07,467.28,"1,722.50",173.16,"2,782.96",949.7,527.97,"2,077.20","1,236.25","2,601.43","2,081.14",455.1,"1,332.60",628.26,226.93,101.2,213.89,"1,613.65",86.22,365.16,"1,357.85","1,465.61",330.7,"7,373.92",61.3,"1,369.76",272.93,398.05,74.93,132.65,339.6,"2,013.06","1,335.29","4,237.94",582.75,252.76
24-10-2019,177.58,392.04,180.93,532.26,"1,767.01",707.7,"2,930.37","8,084.50","4,010.44",89.9,364.88,371.02,462.36,"3,115.33",445.69,465.35,"1,750.99",174.69,"2,781.58",985.9,539.49,"2,079.14","1,230.77","2,585.23","2,081.24",454.75,"1,283.00",613.53,225.13,102.8,214.04,"1,613.20",86.91,360.54,"1,358.27","1,421.40",327.59,"7,325.51",59.75,"1,413.09",260.1,398.79,75.27,133.5,343.13,"2,024.64","1,360.93","4,298.00",583.43,248.04
25-10-2019,179.86,391.84,180.75,529.07,"1,772.73",708.6,"2,895.03","7,965.75","3,971.69",91.55,398.06,373.81,472.36,"3,099.48",458.66,461.14,"1,746.12",179.15,"2,751.70",975.35,546.72,"2,037.07","1,223.70","2,548.36","2,092.70",469.1,"1,272.05",615.56,223.9,104.85,208.76,"1,588.60",87.7,364.73,"1,351.40","1,425.11",333.92,"7,404.55",60.7,"1,407.93",278.97,410.13,75.17,126.85,345.37,"2,066.40","1,321.77","4,183.41",580.41,251.42
29-10-2019,194,391.84,182.35,531.33,"1,790.45",738.45,"2,942.30","8,144.35","4,031.45",93.05,425.35,358.61,471.23,"3,180.50",471.82,461.43,"1,741.36",179.1,"2,759.14","1,001.00",549.47,"2,048.22","1,237.15","2,590.55","2,107.43",477.4,"1,315.30",628.31,228.92,112.65,224.99,"1,575.55",93.35,387.57,"1,385.63","1,448.09",350.9,"7,652.47",61.95,"1,443.20",278.08,414.51,79.61,172.45,372.02,"2,134.38","1,319.40","4,104.76",580.7,253.6
30-10-2019,194.2,391.01,183.63,536.13,"1,800.73",747.4,"2,981.29","8,075.91","3,976.42",95.55,422.21,366.63,473.22,"3,121.30",463.8,455.99,"1,723.74",179.69,"2,717.19",993.55,552.85,"2,042.79","1,242.97","2,574.20","2,116.41",471.15,"1,297.20",637.92,234.48,115.2,225.13,"1,578.90",92.22,391.86,"1,398.11","1,473.84",355.21,"7,489.58",63.7,"1,455.05",287.25,422.07,81.36,171.9,369.92,"2,190.73","1,303.11","4,109.74",570.21,253.16
31-10-2019,198.07,388.75,185.19,539.27,"1,789.16",736.35,"3,003.91","8,127.82","4,011.83",97.2,432.42,372.91,474.57,"3,099.01",465.64,457.57,"1,742.05",181.42,"2,740.13",997.3,561.54,"2,066.49","1,225.05","2,593.09","2,122.21",463.05,"1,313.20",662.06,232.9,116.25,218.98,"1,574.50",94.04,401.74,"1,396.97","1,474.82",349.52,"7,492.01",65.35,"1,440.54",309.54,425.75,83.21,177.7,362.82,"2,207.12","1,318.01","4,130.18",582.21,257.68
01-11-2019,198.86,382.81,184.54,559.51,"1,746.40",748.3,"2,990.31","8,378.02","4,053.97",100,439.74,371.72,468.08,"3,100.86",467.98,459.45,"1,730.24",183.25,"2,713.95","1,000.00",556.35,"2,063.29","1,234.71","2,595.92","2,126.12",462.25,"1,379.85",664.28,236.2,123.35,228.21,"1,579.90",95.22,416.16,"1,374.54","1,476.93",352.78,"7,550.73",67.15,"1,433.21",310.68,429.83,83.12,175.05,380.88,"2,140.26","1,289.00","4,149.67",574.5,256.98
04-11-2019,199.31,384.04,186.15,567.85,"1,765.73",742.6,"2,971.25","8,699.61","4,096.95",101.95,433.12,376.65,470.6,"3,073.63",467.09,456.04,"1,722.30",182.41,"2,754.51",985.7,558.23,"2,114.38","1,231.52","2,534.88","2,105.43",470.5,"1,352.30",684.66,235.7,137.2,240.31,"1,571.05",95.17,410.02,"1,377.19","1,472.07",356.15,"7,357.82",68.2,"1,433.95",311.42,430.22,83.85,172.2,390.08,"2,133.50","1,285.93","4,225.38",580.06,254.99
05-11-2019,198.96,383.05,184.5,568.43,"1,773.59",738.05,"3,002.93","8,838.65","4,211.30",101.9,431.77,382.58,466.37,"3,065.95",466.64,476.79,"1,674.95",182.46,"2,772.13",955.15,559.58,"2,114.38","1,234.16","2,555.50","2,119.09",468.35,"1,320.10",672.2,237.64,134.05,236.32,"1,553.90",93.84,409,"1,365.43","1,472.27",345.16,"7,323.13",64.75,"1,423.77",316.28,422.32,81.41,172,385.13,"2,141.18","1,271.08","4,134.37",591.19,256.88
06-11-2019,205.91,384.04,185.14,565.98,"1,777.30",747.25,"3,004.78","8,765.80","4,171.80",99.45,426.4,370.12,472.13,"3,062.25",479.6,472.03,"1,692.72",189.54,"2,818.40",985.8,554.58,"2,152.47","1,251.23","2,568.30","2,126.21",480.7,"1,343.00",687.84,236.24,134.7,238.43,"1,571.05",94.29,414.7,"1,378.00","1,424.94",341.89,"7,245.97",64.25,"1,411.57",314.65,420.35,80.63,174.5,385.6,"2,128.20","1,144.65","4,122.65",592.12,255.24
07-11-2019,207.49,383.5,186.01,565.15,"1,806.32",734.75,"3,021.02","8,825.81","4,209.36",96.2,423.11,370.42,462.49,"3,058.41",470.63,473.17,"1,705.28",190.53,"2,826.62",989.8,554.63,"2,181.94","1,258.25","2,551.52","2,086.02",478.55,"1,381.90",695.37,240.31,148.6,242.66,"1,584.00",97.44,426.49,"1,360.93","1,435.78",336.99,"7,222.19",61.95,"1,434.88",315.24,432.83,81.07,171.5,384.32,"2,125.14","1,155.64","4,174.24",563.91,258.03
08-11-2019,206.4,379.27,185.14,565.74,"1,774.58",725.5,"3,002.24","8,811.77","4,143.22",93.8,433.67,367.83,453.07,"2,995.98",461.3,469.16,"1,687.36",201.02,"2,778.43",961.25,555.43,"2,164.68","1,250.19","2,538.19","2,035.44",489.45,"1,422.80",683.84,235.48,144.55,240.11,"1,600.25",97.93,428.19,"1,349.50","1,426.76",325.75,"7,136.36",61.45,"1,422.00",313.11,414.65,81.75,169.05,379.41,"2,071.26","1,145.29","4,134.22",542.58,254.8
11-11-2019,209.18,380.99,183.22,562.99,"1,753.92",733.7,"2,994.66","8,896.15","4,152.78",96.5,448.16,370.17,466.46,"2,959.50",453.67,472.93,"1,697.88",205.52,"2,772.18",947,553.43,"2,165.99","1,259.30","2,487.42","2,030.51",496.8,"1,445.05",680.21,234.53,150.75,241.94,"1,616.90",97.34,429.95,"1,343.81","1,419.99",329.86,"7,073.67",61.7,"1,404.58",315.34,414.01,82.09,172,382.74,"2,043.06","1,144.25","4,124.05",535.75,254.85
13-11-2019,196.63,364.2,178.73,558.68,"1,750.45",711.2,"2,965.66","8,971.14","4,128.37",93.35,467.54,367.28,459.7,"3,102.00",446.74,460.85,"1,660.11",200.13,"2,720.39",933.8,549.88,"2,139.72","1,252.13","2,482.72","2,039.92",485.75,"1,414.20",667.61,229.46,142.15,238.91,"1,605.80",94.04,409.1,"1,321.05","1,401.94",322.93,"7,090.82",60.3,"1,448.36",303.99,404.73,79.51,170.6,379.36,"2,118.57","1,147.57","4,102.67",528.38,251.52
14-11-2019,200.7,362.53,183.58,554.17,"1,751.84",715.9,"2,990.91","9,054.57","4,194.12",93.3,476.15,361.2,463.8,"3,065.05",450.23,459.51,"1,644.23",206.76,"2,691.74",919.7,554.32,"2,158.48","1,268.41","2,485.16","2,018.51",498.65,"1,375.10",681.08,229.51,139.65,236.03,"1,597.60",94.29,409.44,"1,309.15","1,386.00",325.11,"7,182.54",60.3,"1,438.97",303.2,402.96,79.36,167.05,373.68,"2,136.27","1,157.52","3,990.82",522.77,251.17
15-11-2019,201.99,359.78,184,546.62,"1,740.81",716.9,"2,974.30","9,050.58","4,171.26",94.3,475.26,391.64,456.5,"3,031.60",462.05,458.67,"1,734.76",209.58,"2,688.54",906.6,551.66,"2,155.81","1,272.39","2,438.70","2,007.44",499.85,"1,359.00",679.73,226.57,143.55,235.07,"1,622.75",96.01,404.57,"1,306.49","1,394.54",321.1,"7,083.48",61.9,"1,446.93",318.96,407.73,78.34,168.55,376.12,"2,114.54","1,146.97","4,064.58",517.64,250.97
18-11-2019,199.56,359.14,184.18,537.16,"1,719.36",722.95,"2,920.24","9,096.94","4,138.68",95.9,476.4,407.74,470.2,"2,979.76",459.41,452.11,"1,723.09",213.79,"2,694.65",890.2,551.08,"2,167.69","1,256.61","2,400.06","2,005.97",498.35,"1,374.40",680.99,226.66,145.45,239.73,"1,627.20",96.01,410.32,"1,294.02","1,402.87",324.12,"7,035.17",62.4,"1,435.47",322.13,417.06,77.66,170.1,390.94,"2,093.29","1,147.32","4,113.38",535.89,247.89
19-11-2019,198.12,357.57,184.36,538.73,"1,701.91",747.8,"2,924.08","9,145.45","4,119.61",99,468.83,437.78,467.67,"2,960.26",470.88,450.72,"1,719.87",212.75,"2,700.56",882.55,547.97,"2,144.23","1,266.42","2,367.51","1,987.97",493.5,"1,392.75",688.37,225.35,139.1,238.1,"1,623.80",98.22,411.29,"1,295.21","1,391.84",324.61,"6,982.64",64.15,"1,485.20",327.38,418.39,78.15,167.75,383.03,"2,050.70","1,151.67","4,087.26",538.09,248.83
20-11-2019,204.07,360.17,184.54,537.11,"1,704.03",748.75,"2,925.32","9,071.96","4,122.40",98.9,484.62,435.74,490.79,"2,956.42",481.35,465.72,"1,750.54",209.93,"2,794.73",861,547.07,"2,133.42","1,267.86","2,368.99","1,977.00",495,"1,469.30",688.52,226.62,140.15,238.87,"1,599.45",97.44,407.05,"1,309.48","1,409.44",326.05,"7,088.98",63.9,"1,522.48",325.79,442.06,77.51,167.4,380.12,"2,050.45","1,151.33","4,101.12",539.65,247.34
21-11-2019,203.87,365.47,184.04,537.06,"1,700.92",737.4,"2,949.33","9,047.83","4,107.56",98.6,497.12,424.77,463.3,"2,915.01",484.24,461.2,"1,734.11",214.63,"2,834.70",859.5,548.91,"2,142.53","1,277.82","2,343.05","1,998.61",498.25,"1,446.15",688.76,222.1,136.1,235.55,"1,595.25",94.34,402.08,"1,320.77","1,413.37",325.36,"6,956.48",63.25,"1,512.60",328.32,439.26,80.58,164.15,367.15,"2,059.74","1,136.87","4,064.44",531.79,246
22-11-2019,201.84,364.83,183.81,534.71,"1,663.75",732.1,"2,916.03","9,032.04","4,062.38",99.1,477.25,419.14,459.07,"2,867.57",477.61,460.76,"1,720.51",215.02,"2,826.82",892.35,538.36,"2,168.66","1,259.30","2,341.28","1,978.80",496.8,"1,446.15",669.4,223.86,144.2,241.32,"1,569.10",94.98,408.86,"1,307.44","1,440.29",329.71,"6,997.51",63.65,"1,521.35",326.29,444.12,81.95,162.35,381.36,"2,014.62","1,124.35","4,068.32",520.76,241.58
25-11-2019,213.5,368.03,183.72,539.12,"1,691.38",754.75,"2,956.08","9,167.63","4,125.54",100.55,486.46,449.78,457.26,"2,884.60",482.25,466.52,"1,750.99",218.09,"2,875.46",898.1,543.19,"2,224.15","1,265.62","2,377.14","2,012.02",497.8,"1,496.85",674.13,223.95,154.8,249.86,"1,603.65",102.5,429.36,"1,309.53","1,450.35",341.15,"7,171.59",64.4,"1,536.16",333.03,450.85,81.51,166.1,399.95,"2,024.15","1,152.07","4,100.52",531.5,241.48
26-11-2019,208.93,363.8,183.35,544.17,"1,690.98",752.25,"2,939.89","9,113.97","4,082.36",99.9,487.31,430.8,447.58,"2,898.50",477.31,459.71,"1,771.04",217.8,"2,919.96",898.75,535.12,"2,233.94","1,269.56","2,392.10","2,008.07",510.7,"1,515.90",666.89,225.22,156.45,243.24,"1,604.40",101.17,424.64,"1,292.60","1,426.36",339.32,"7,061.48",63.2,"1,534.88",332.43,442.8,81.46,163.4,404.38,"1,990.26","1,154.55","4,099.92",528.77,236.06
27-11-2019,211.86,366.31,186.47,567.65,"1,695.98",752.9,"2,971.25","9,221.04","4,102.28",102.15,490.2,431.8,455.91,"2,932.51",466.79,466.22,"1,797.94",213.64,"2,926.01",904.6,544.88,"2,264.62","1,272.89","2,419.57","2,042.12",505.5,"1,526.35",671.86,223.23,159.3,242.95,"1,617.90",105.94,432.48,"1,266.52","1,437.64",342.68,"7,229.37",63.7,"1,544.32",340.41,450.66,83.94,165.9,401.71,"1,997.70","1,155.59","4,221.34",538.68,238.55
29-11-2019,213.2,375.24,187.34,541.08,"1,686.88",739.05,"2,937.90","9,102.93","4,058.30",104.9,497.17,440.87,461,"2,900.83",465.49,456.09,"1,772.97",217.45,"2,868.76",908.8,544.59,"2,226.77","1,269.46","2,333.56","1,985.58",512.6,"1,569.10",672.44,222.73,161,251.21,"1,615.20",118.39,452.11,"1,261.83","1,462.16",348.38,"7,181.25",65.6,"1,525.93",338.72,441.91,86.62,161.5,407.58,"1,996.68","1,148.21","4,245.71",559.57,236.21
02-12-2019,207.34,371.02,192.1,545.2,"1,718.62",744.3,"2,922.41","8,941.11","3,935.03",104.4,496.08,456.96,450.64,"2,912.21",462.8,450.77,"1,771.83",215.87,"2,827.26",894.35,543.45,"2,235.83","1,260.30","2,308.05","1,993.29",510.9,"1,576.00",668.92,221.42,159.45,257.69,"1,633.00",118.04,456.2,"1,264.48","1,443.72",341.55,"7,075.70",65.75,"1,560.70",335.4,432.24,90.47,161.05,401.24,"1,965.37","1,142.37","4,262.81",556.64,237.11
03-12-2019,206.2,355.5,184.96,549.27,"1,716.84",733.4,"3,015.38","9,082.45","3,949.08",101.1,524.91,457.46,445.64,"2,891.91",463.05,448.09,"1,781.86",216.66,"2,814.12",899.45,543.09,"2,248.53","1,249.99","2,322.87","1,978.90",509.35,"1,544.70",674.37,220.61,149.75,247.08,"1,646.75",115.04,435.79,"1,245.37","1,435.39",340.11,"7,075.16",62.9,"1,553.23",333.17,425.95,93.05,158.2,381.03,"1,994.49","1,146.68","4,198.46",555.9,235.32
04-12-2019,210.77,361.3,188.07,548.78,"1,700.87",739.85,"3,007.42","9,023.00","3,975.27",103.75,506.53,459.75,451.68,"2,892.81",468.78,454.79,"1,796.00",217.99,"2,833.32",899.4,543.55,"2,251.15","1,246.26","2,338.79","1,997.97",529.25,"1,544.30",684.51,219.79,153.75,249.53,"1,651.25",117.21,442.22,"1,218.73","1,454.07",339.86,"7,013.02",63.75,"1,527.45",338.72,435.87,93.78,169.4,390.23,"2,021.23","1,163.01","4,183.96",556.64,240.69
05-12-2019,206.75,361.84,184.18,548.73,"1,696.47",729.25,"2,999.97","8,958.30","3,975.27",102.25,501.4,445.75,443.25,"2,924.73",460.4,463.04,"1,788.16",218.84,"2,827.17",896.8,541.76,"2,256.14","1,240.23","2,298.13","1,987.68",528.1,"1,509.75",690.31,223.23,141.1,241.51,"1,649.30",113.67,439.69,"1,234.94","1,459.66",337.29,"6,950.33",62.3,"1,525.63",333.12,429,93.64,166.1,381.17,"2,062.85","1,172.52","4,147.87",554.98,242.18
06-12-2019,204.86,359.63,183.9,548.48,"1,697.26",717.6,"2,965.75","8,845.99","3,936.23",97.05,496.37,443.26,440.23,"2,912.12",454.27,460.76,"1,770.64",216.16,"2,846.07",886.45,541.18,"2,195.17","1,240.68","2,265.14","1,976.56",524.8,"1,465.85",690.55,219.97,139.85,244.05,"1,674.30",111.26,415.09,"1,224.13","1,481.63",324.76,"6,825.31",60.2,"1,529.62",317.07,421.04,95.2,161.5,384.46,"2,065.09","1,160.39","4,144.78",548.29,239.49
09-12-2019,205.81,366.95,182.81,541.03,"1,706.85",732,"2,983.74","8,921.83","3,929.45",96.95,493.73,444.25,450.28,"2,901.49",446.74,462.3,"1,792.92",214.93,"2,863.74",885.35,533.21,"2,240.48","1,237.59","2,283.89","1,959.10",526.5,"1,450.00",692.62,218.26,143.15,248.61,"1,659.25",112.53,422.2,"1,210.09","1,471.83",334.96,"6,932.39",60.8,"1,547.03",313.8,419.47,92.32,160.5,387.75,"2,003.68","1,166.38","4,138.40",550.1,238.9
10-12-2019,202.58,360.36,179.28,546.67,"1,693.80",715.7,"2,990.17","8,920.03","3,971.29",95.6,504.74,445.4,438.25,"2,902.39",451.88,453.9,"1,800.22",214.58,"2,852.67",883.4,525.87,"2,224.73","1,244.12","2,234.26","1,975.88",528.7,"1,411.60",690.02,212.97,141.25,241.08,"1,662.40",112.49,414.02,"1,212.94","1,452.45",329.42,"6,901.57",59.65,"1,536.55",310.53,420.11,91.11,159.7,383.31,"1,957.39","1,167.62","4,025.96",544.44,236.66
11-12-2019,204.52,363.11,175.3,542.99,"1,718.57",716.55,"3,023.61","9,071.81","4,021.05",95.7,483.52,441.17,434.96,"2,884.98",448.78,448.44,"1,808.31",221.06,"2,843.12",902.15,525.25,"2,250.42","1,243.37","2,201.95","1,961.34",533.55,"1,420.65",696.29,214.78,144.45,240.07,"1,686.55",114.16,426.54,"1,199.00","1,466.38",327.44,"6,930.86",59.55,"1,536.99",309.94,422.22,91.01,161.8,386.65,"1,985.64","1,167.86","3,988.57",547.66,238.55
12-12-2019,208.73,365.87,176.9,539.32,"1,730.88",722.1,"3,016.95","9,161.89","4,041.32",97.9,481.78,437.08,443.16,"2,915.86",459.86,454.7,"1,815.60",222.6,"2,860.69",930.8,518.05,"2,247.32","1,258.15","2,238.15","1,958.32",535.35,"1,444.15",677.99,215.63,142.25,245.49,"1,715.60",113.27,423.13,"1,213.60","1,473.69",335.11,"6,937.40",60.8,"1,542.70",318.91,426.49,91.59,173.35,399.19,"1,965.22","1,176.23","3,979.55",556.34,237.95
13-12-2019,210.52,370.24,181.16,540.93,"1,724.25",752,"2,990.54","9,202.90","4,056.06",101.75,478.09,426.27,447.67,"2,897.70",460.06,456.98,"1,828.36",226.6,"2,777.84",919,524.62,"2,282.26","1,258.40","2,242.08","1,957.19",537.05,"1,485.40",686.88,218.39,138.85,247.41,"1,692.75",114.21,427.66,"1,237.88","1,491.29",337.78,"7,150.63",64.45,"1,557.16",329.51,431.5,91.59,176.7,408.44,"2,014.18","1,174.40","4,069.77",551.51,242.32
16-12-2019,208.83,361.79,178,535.84,"1,711.90",747.25,"2,978.98","9,280.64","4,023.69",101,480.14,420.34,443.39,"2,894.38",457.06,456.48,"1,846.87",227.89,"2,772.77",932.6,533.36,"2,302.37","1,251.93","2,213.60","1,926.51",539.25,"1,493.40",689.48,214.14,136.75,243.09,"1,703.95",114.11,419.33,"1,235.70","1,487.76",324.71,"7,076.40",63.7,"1,541.13",328.81,427.47,90.57,174.95,401.38,"2,068.15","1,154.10","4,048.49",550.24,241.63
17-12-2019,209.53,364.64,181.75,540.79,"1,725.69",745.65,"2,959.27","9,354.23","4,119.61",102.2,485.42,438.38,447.04,"2,914.35",462.75,457.58,"1,831.73",227.55,"2,783.16",922.45,538.72,"2,355.54","1,265.62","2,210.24","1,913.44",541.15,"1,492.75",704.65,217.89,145.6,248.71,"1,713.30",116.32,431.65,"1,249.88","1,470.35",318.53,"7,131.01",64.7,"1,537.29",329.85,421.48,92.76,180.2,418.92,"2,105.30","1,145.88","4,106.60",550.63,243.22
18-12-2019,206.5,367.83,179.92,544.81,"1,758.36",741.85,"2,972.73","9,355.08","4,103.27",98.9,488.8,436.73,440.91,"2,940.20",466.59,459.76,"1,824.24",225.47,"2,828.99",924.35,545.43,"2,370.13","1,286.78","2,216.96","1,881.44",541.4,"1,500.80",707.3,221.6,146.05,253.95,"1,724.35",114.55,430.82,"1,251.21","1,469.42",318.72,"7,176.10",63.2,"1,550.23",323.96,431.99,89.45,174.8,424.02,"2,108.02","1,147.62","4,052.62",552.73,246.75
19-12-2019,208.88,363.07,180.33,541.28,"1,782.74",742.55,"2,977.13","9,263.30","4,075.88",98.55,483.18,447.84,441.54,"2,953.05",466.39,456.98,"1,815.45",226.06,"2,825.15",934.55,550.07,"2,337.90","1,283.25","2,266.58","1,903.44",540.2,"1,489.90",705.76,220.88,152.85,254.38,"1,729.50",113.37,425.61,"1,244.00","1,464.32",316.64,"7,176.10",63.6,"1,583.77",325.15,425.95,89.84,179.15,425.93,"2,167.63","1,147.57","4,025.16",549.32,247.64
20-12-2019,217.07,365.67,178,536.96,"1,778.93",739.85,"2,963.57","9,272.60","4,119.46",100.7,483.32,452.18,439.6,"2,962.07",464.54,456.78,"1,804.54",228.19,"2,819.04",948.65,550.46,"2,330.34","1,291.11","2,294.87","1,895.64",546.1,"1,487.95",706.43,217.98,157.05,254.23,"1,692.70",114.7,428.63,"1,243.81","1,440.49",319.91,"7,196.76",64.65,"1,573.10",334.76,422.71,89.45,175.95,439.52,"2,161.65","1,189.99","4,107.50",564.35,250.22
23-12-2019,212.85,360.36,181.02,530.74,"1,787.14",743.15,"2,978.14","9,296.58","4,143.76",99.7,479.69,453.17,444.29,"2,933.18",466.64,457.97,"1,794.71",224.97,"2,863.40",947.65,551.47,"2,348.32","1,296.79","2,320.66","1,902.76",541.3,"1,496.30",710.73,215.95,157.8,253.27,"1,704.90",113.76,417.14,"1,243.52","1,441.03",317.39,"7,295.28",63.65,"1,545.85",329.36,420.84,89.25,176.05,440.61,"2,170.21","1,197.12","4,069.07",563.86,252.26
24-12-2019,207.49,362.03,179.92,535.49,"1,783.08",740.65,"2,984.85","9,287.38","4,123.34",99.9,475.06,455.51,430.59,"2,932.47",477.46,454.7,"1,803.44",226.31,"2,851.14",939.3,541.42,"2,338.72","1,283.59","2,332.70","1,898.86",541.1,"1,521.85",708.22,215.81,160.05,256.2,"1,711.55",113.08,412.8,"1,233.80","1,449.90",318.87,"7,262.47",63.5,"1,521.30",328.42,422.22,89.3,175.5,441.42,"2,154.55","1,192.17","4,084.47",555.56,250.67
26-12-2019,207.29,357.17,177.68,535.35,"1,789.16",736.5,"2,987.90","9,342.59","4,170.76",99.05,488.06,445.95,430.05,"2,905.19",472.92,454.6,"1,802.55",224.43,"2,821.26",949.7,541.38,"2,340.03","1,264.98","2,338.45","1,897.44",538.75,"1,515.40",703.92,214.05,163.55,258.51,"1,694.25",112.63,414.94,"1,213.22","1,457.01",318.58,"7,176.35",62.8,"1,490.76",326.83,414.7,89.4,174.6,446.1,"2,141.28","1,180.68","4,049.98",555.86,248.73
27-12-2019,207.44,357.22,178.41,554.56,"1,791.78",760.15,"2,998.91","9,435.57","4,236.05",104.25,488.5,453.47,442.44,"2,886.03",479.85,456.78,"1,816.60",230.51,"2,852.76",957.6,548.19,"2,369.16","1,269.51","2,342.09","1,902.27",549.4,"1,524.90",711.65,214.14,161.25,258.27,"1,685.60",116.57,430.19,"1,232.48","1,450.59",320.7,"7,279.42",65.35,"1,517.27",334.16,418.48,89.5,176.15,447.62,"2,137.93","1,179.65","4,042.85",566.4,246
30-12-2019,207,359.43,179.1,565.54,"1,781.94",754.1,"3,008.16","9,431.62","4,226.74",102.9,490.6,458.85,444.33,"2,891.01",478.71,459.56,"1,835.51",230.86,"2,844.15",958,549.88,"2,363.44","1,276.62","2,377.19","1,889.93",543.95,"1,531.40",707.74,215.32,167.35,260.38,"1,690.40",116.81,427.61,"1,235.04","1,451.28",318.43,"7,350.13",64.4,"1,519.09",331.34,422.56,89.69,183.7,452.63,"2,123.05","1,181.92","4,039.22",575.28,247.39
31-12-2019,206.7,359.48,179.65,560.1,"1,764.79",754.1,"2,946.23","9,385.81","4,218.22",101.9,493.68,454.17,442.98,"2,872.46",476.96,455.39,"1,832.13",228.53,"2,830.07",988.3,548.72,"2,338.53","1,266.62","2,342.67","1,876.03",538.9,"1,510.00",706.05,214.87,167.7,259.37,"1,684.35",116.62,422.93,"1,231.15","1,440.29",319.27,"7,302.91",64.35,"1,489.43",330.7,424.92,89.74,185.15,450.05,"2,102.14","1,176.18","4,033.33",570.55,244.26
01-01-2020,206.2,370.92,180.33,539.9,"1,772.95",748.7,"2,913.95","9,370.92","4,214.79",101.9,494.63,451.68,443.07,"2,883.70",474.67,456.78,"1,805.38",225.22,"2,834.85",990.2,552.44,"2,359.27","1,273.09","2,332.60","1,889.25",536.75,"1,484.30",711.55,215.23,166.4,257.5,"1,674.05",116.17,420.64,"1,242.29","1,465.16",329.02,"7,246.52",64.7,"1,485.05",331.39,426.64,89.16,184.45,445.95,"2,107.88","1,143.31","4,052.22",574.21,246.15
02-01-2020,209.53,376.33,187.98,550.84,"1,770.43",756.95,"2,887.03","9,497.97","4,229.48",104.45,492.89,453.57,439.38,"2,896.75",472.27,456.93,"1,812.38",231.36,"2,820.57",968.45,553.98,"2,390.73","1,281.20","2,329.63","1,890.71",540.6,"1,529.00",709.47,216.81,173.25,265.52,"1,671.55",119.03,444.46,"1,275.82","1,484.18",335.8,"7,264.51",66.7,"1,510.34",336.2,427.28,90.08,193.75,462.26,"2,098.20","1,144.15","4,231.46",581.24,246.75
03-01-2020,206.65,375.69,186.19,552.6,"1,731.62",742.95,"2,841.75","9,338.34","4,177.08",100.85,498.52,453.47,435.73,"2,882.90",468.73,452.61,"1,821.21",226.26,"2,839.28",965.05,565.09,"2,379.14","1,262.93","2,332.41","1,880.37",538.85,"1,528.85",720.39,215.59,171.6,261.68,"1,657.10",116.52,428.05,"1,266.10","1,481.63",331.94,"7,189.58",65.05,"1,512.16",330.65,436.76,91.49,191.1,461.16,"2,140.02","1,128.41","4,205.94",576.65,249.53
